,movie_id,username,rating
2190,455980,Ruuz,7.0
2191,29996,John Chard,6.0
2192,29996,Wuchak,6.0
2193,184341,Rangan,7.0
2194,257344,Frank Ochieng,
2195,257344,Rangan,7.0
2196,302,Wuchak,9.0
2197,115348,tom_elkrider,5.5
2198,216015,tanty,3.0
2199,1571,ravitejarayudu,
2200,1571,Wuchak,7.0
2201,366668,maketheSWITCH,3.0
2202,11360,Ruuz,6.0
2203,11360,Ruuz,6.0
2204,11360,Geronimo1967,7.0
2205,506072,Eskyman,10.0
2206,506072,split.infinitive,8.0
2207,506072,Kamurai,7.0
2208,15402,talisencrw,8.0
2209,531219,TinyLilRobot,1.0
2210,531219,maketheSWITCH,4.0
2211,531219,MihaiADobre,8.0
2212,531219,Dark Jedi,
2213,531219,misubisu,8.0
2214,9573,Wuchak,6.0
2215,9573,r96sk,7.0
2216,78,tmdb39513728,10.0
2217,78,John Chard,10.0
2218,78,jocosta3,6.0
2219,78,Ruuz,8.0
2220,78,tmdb40011370,8.0
2221,78,Geronimo1967,7.0
2222,62214,r96sk,7.0
2223,776515,msbreviews,8.0
2224,776515,screenzealots,2.0
2225,776515,bastag,7.0
2226,554230,bastag,8.0
2227,13363,tanty,8.0
2228,13363,furious_iz,3.0
2229,13363,niyumard,10.0
2230,35717,CRCulver,7.0
2231,37135,themoviediorama,7.0
2232,37135,r96sk,8.0
2233,52520,tanty,5.0
2234,52520,John Chard,6.0
2235,480414,msbreviews,5.0
2236,480414,Ruuz,4.0
2237,480414,JPV852,3.0
2238,199,Wuchak,7.0
2239,199,Kamurai,6.0
2240,84348,LastCaress1972,
2241,84348,John Chard,7.0
2242,84348,Ruuz,5.0
2243,910,tanty,10.0
2244,910,talisencrw,10.0
2245,795813,Geronimo1967,7.0
2246,3083,tanty,8.0
2247,722778,badelf,10.0
2248,722778,Geronimo1967,7.0
2249,662546,Kamurai,6.0
2250,662546,r96sk,6.0
2251,278154,Rangan,6.0
2252,278154,johnmills,8.0
2253,9986,Joeisacoolguy,9.0
2254,9986,Kamurai,6.0
2255,449443,chadrico,10.0
2256,449443,sef88,6.0
2257,449443,Ruuz,5.0
2258,155084,Rangan,5.0
2259,2789,markuspm,
2260,2789,Ruuz,6.0
2261,527435,Kamurai,6.0
2262,527435,r96sk,8.0
2263,527435,narrator56,10.0
2264,807,John Chard,10.0
2265,807,repojack,10.0
2266,807,msbreviews,10.0
2267,33518,Ruuz,7.0
2268,33518,Wuchak,6.0
2269,33518,John Chard,6.0
2270,33518,JPV852,6.0
2271,252838,Rangan,8.0
2272,22970,tanty,8.0
2273,22970,LastCaress1972,
2274,22970,Dark Jedi,5.0
2275,22970,Ruuz,9.0
2276,1412,atarimega,1.0
2277,1965,John Chard,7.0
2278,1965,John Chard,7.0
2279,1965,JPV852,8.0
2280,242512,John Chard,6.0
2281,7737,JPV852,5.0
2282,380111,Rangan,7.0
2283,87093,John Chard,7.5
2284,9276,Ruuz,7.0
2285,9276,John Chard,7.0
2286,9276,Wuchak,5.0
2287,9829,Splinter,
2288,427342,Wuchak,5.0
2289,7552,Rangan,7.0
2290,65057,badelf,4.0
2291,65057,Unknownian,9.0
2292,425505,Ruuz,6.0
2293,13207,tmdb17996075,4.0
2294,13207,Wuchak,7.0
2295,13207,Ruuz,7.0
2296,13207,Peter89Spencer,8.0
2297,424488,Svumpukkel85,3.0
2298,424488,Rangan,8.0
2299,20722,Norsk,
2300,13341,Kamurai,6.0
2301,702,Wuchak,4.0
2302,1255,narrator56,6.0
2303,9587,Wuchak,6.0
2304,9884,John Chard,5.0
2305,9884,Wuchak,6.0
2306,9884,JPV852,7.0
2307,1966,Dark Jedi,2.0
2308,1966,John Chard,7.0
2309,1966,Wuchak,6.0
2310,6973,brekkil,8.5
2311,9062,JPV852,7.0
2312,9062,Geronimo1967,6.0
2313,364111,Rangan,5.0
2314,104,ausher8,5.0
2315,26515,Ruuz,6.0
2316,26515,FilipeManuelNeto,5.0
2317,10494,alltimemarr,9.0
2318,10494,themoviediorama,10.0
2319,70006,Dan_Tebasco,7.0
2320,46420,Kamurai,7.0
2321,278927,hweird1,
2322,278927,Rangan,8.0
2323,278927,Ruuz,5.0
2324,278927,Dark Jedi,8.0
2325,278927,Kamurai,6.0
2326,10195,ohlalipop,
2327,10195,Ruuz,8.0
2328,10195,tmdb44006625,7.0
2329,10195,ShawnSmith,
2330,10195,LoganWright1,
2331,10195,BradleyStewart,
2332,10195,JaneHall,
2333,10195,JessieCollins,
2334,10195,1JohnSmith1,
2335,10195,1RobertJohnson1,
2336,10195,MichaelWilliams,
2337,10195,WilliamJones,
2338,10195,DavidBrown1,
2339,10195,JosephWilson,
2340,10195,richardmiller,
2341,10195,ThomasMoore,
2342,10195,JeffreyYoung,
2343,10195,JacobKing1,
2344,10195,NicholasLopez,
2345,10195,StephenScott,
2346,10195,LarryAdams,
2347,10195,JustinCampbell,
2348,10195,CharlesTaylor,
2349,10195,ChristopherAndersen,
2350,10195,DanielThomas,
2351,10195,MatthewJackson,
2352,10195,AnthonyWhite,
2353,10195,DonaldHarris,
2354,10195,BrandonEvans,
2355,10195,BenjaminCollins,
2356,10195,SamuelSanchez,
2357,10195,RaymondMorris,
2358,10195,MarkMartin,
2359,10195,PaulThompson,
2360,10195,JPV852,7.0
2361,10195,r96sk,7.0
2362,10195,MorbiusLover666,
2363,239571,Rangan,6.0
2364,175,tanty,6.5
2365,712,r96sk,7.0
2366,12561,John Chard,8.0
2367,272693,Rangan,7.0
2368,272693,Kamurai,6.0
2369,38757,tanty,8.0
2370,38757,ohlalipop,8.0
2371,38757,r96sk,
2372,38757,johnmills,10.0
2373,372343,Ruuz,3.0
2374,333669,Rangan,6.0
2375,162,kineticandroid,
2376,162,r96sk,8.0
2377,559581,msbreviews,7.0
2378,559581,Kamurai,6.0
2379,505948,maketheSWITCH,8.0
2380,505948,Ruuz,5.0
2381,270487,artisticritic,
2382,270487,Ruuz,5.0
2383,270487,Rangan,6.0
2384,15257,Ruuz,6.0
2385,4512,John Chard,10.0
2386,510298,maketheSWITCH,6.0
2387,324542,Rangan,6.0
2388,324542,Ruuz,4.0
2389,37430,EjBlackCherry,
2390,37430,Ruuz,4.0
2391,37430,Dark Jedi,7.0
2392,37430,Wuchak,6.0
2393,37430,Trazbor O'Gukguk,3.0
2394,496243,maketheSWITCH,10.0
2395,496243,dalboz,10.0
2396,496243,saru2020,4.0
2397,496243,tmdb39513728,10.0
2398,496243,MatthewL.Brady,9.0
2399,496243,msbreviews,10.0
2400,496243,JPV852,7.0
2401,496243,Bertaut,9.0
2402,496243,rojitasaha,
2403,496243,Ruuz,8.0
2404,496243,tmdb92312096,10.0
2405,496243,RustyBoi,10.0
2406,496243,r96sk,9.0
2407,496243,repojack,10.0
2408,496243,fourfridays,8.0
2409,137116,Rangan,6.0
2410,10498,tmdb872652,2.0
2411,10498,John Chard,6.0
2412,2109,Ibraheem...,9.0
2413,2109,Ruuz,3.0
2414,16690,Kamurai,3.0
2415,623,themoviediorama,8.0
2416,10501,Kamurai,5.0
2417,13009,Kamurai,2.0
2418,9552,Potential Kermode,6.0
2419,10338,RaeElaine,
2420,1992,Wuchak,5.0
2421,1992,themoviediorama,5.0
2422,438,Norsk,
2423,123105,John Chard,8.0
2424,10173,Geronimo1967,5.0
2425,31011,tanty,5.0
2426,31011,HikariWS,10.0
2427,62046,DoryDarko,8.0
2428,64690,Ruuz,6.0
2429,64690,John Chard,10.0
2430,64690,RustyBoi,10.0
2431,7978,John Chard,7.0
2432,339403,dgood826,
2433,339403,Ruuz,
2434,339403,Rangan,8.0
2435,339403,highhorse,7.0
2436,339403,wogsurfer,9.0
2437,339403,John Chard,8.0
2438,339403,katch22,6.0
2439,348678,Rangan,8.0
2440,12783,FilipeManuelNeto,8.0
2441,978,Wuchak,7.0
2442,325348,Rangan,9.0
2443,325348,Ruuz,7.0
2444,325348,Kamurai,9.0
2445,372411,Frank Ochieng,
2446,372411,Rangan,5.0
2447,10160,John Chard,5.0
2448,10393,tmdb27219454,8.0
2449,7131,Wuchak,6.0
2450,7131,John Chard,5.0
2451,22,John Chard,9.0
2452,302401,Rangan,7.0
2453,302401,Prkns,8.0
2454,302401,Modanung,9.0
2455,523139,dalboz,4.0
2456,523139,themoviediorama,4.0
2457,523139,Ruuz,5.0
2458,628534,msbreviews,5.0
2459,628534,msbreviews,5.0
2460,628534,screenzealots,8.0
2461,433249,RMoore35,3.0
2462,477447,DallasBob,3.0
2463,639,Peter89Spencer,8.0
2464,732450,JPV852,7.0
2465,732450,maketheSWITCH,4.0
2466,9268,Wuchak,5.0
2467,1903,JPV852,9.0
2468,458220,msbreviews,8.0
2469,458220,screenzealots,7.0
2470,335777,Rangan,6.0
2471,823754,rsanek,
2472,823754,daYnyXX,10.0
2473,1541,Wuchak,7.0
2474,30197,Jeff_34,10.0
2475,30197,adorablepanic,9.0
2476,458354,Ruuz,1.0
2477,133805,moviereviews,
2478,133805,Dark Jedi,7.0
2479,27583,Kamurai,2.0
2480,7873,John Chard,8.0
2481,11618,JPV852,4.0
2482,573699,felixzilich,
2483,694,tanty,10.0
2484,694,John Chard,8.0
2485,694,JPV852,8.0
2486,694,msbreviews,10.0
2487,694,repojack,9.0
2488,694,repojack,9.0
2489,254904,atpar4,
2490,298250,Ruuz,4.0
2491,471474,Ruuz,6.0
2492,50646,tanty,8.0
2493,597208,garethmb,
2494,597208,ChrisSawin,7.0
2495,597208,r96sk,10.0
2496,491283,maketheSWITCH,7.0
2497,491283,Luis_989,6.0
2498,491283,themoviediorama,7.0
2499,491283,Ruuz,4.0
2500,25678,PolyWogg,4.0
2501,12665,Wuchak,8.0
2502,13320,Geronimo1967,7.0
2503,244506,Rangan,6.0
2504,396557,Rangan,6.0
2505,576004,Peter89Spencer,
2506,395841,Ruuz,6.0
2507,395841,Wuchak,8.0
2508,14836,talisencrw,9.0
2509,14836,TheBlah,10.0
2510,14836,Kamurai,9.0
2511,354279,Kamurai,4.0
2512,18015,Wuchak,5.0
2513,13183,John Chard,8.0
2514,13183,msbreviews,7.0
2515,13183,wogsurfer,10.0
2516,13183,SierraKiloBravo,8.0
2517,13183,Wuchak,10.0
2518,154,Geronimo1967,7.0
2519,167073,Rangan,9.0
2520,167073,Netflowers,9.0
2521,419566,Jonthemantis,5.0
2522,583406,msbreviews,9.0
2523,583406,garethmb,
2524,583406,maketheSWITCH,9.0
2525,583406,screenzealots,5.0
2526,8872,RMoore35,7.0
2527,458723,moviegodjohn,10.0
2528,458723,msbreviews,8.0
2529,458723,TheJonathanSim,10.0
2530,458723,Ruuz,6.0
2531,458723,Bertaut,7.0
2532,458723,Ditendra,5.0
2533,458723,dalboz,6.0
2534,316727,screenzealots,
2535,316727,buycki,
2536,316727,Ruuz,6.0
2537,36362,John Chard,8.0
2538,227719,Frank Ochieng,
2539,227719,tmdb31220774,
2540,227719,narrator56,6.0
2541,618162,AstroNoud,7.0
2542,298,Kamurai,7.0
2543,15028,Kamurai,6.0
2544,9480,xerxes2020,
2545,9480,tmdb44006625,2.0
2546,10033,Rangan,5.0
2547,10110,themoviediorama,7.0
2548,10110,Wuchak,4.0
2549,104755,LastCaress1972,
2550,104755,Wuchak,7.0
2551,76285,Kamurai,6.0
2552,76285,ulpe11,5.0
2553,11046,John Chard,9.0
2554,11046,Wuchak,9.0
2555,11046,r96sk,7.0
2556,417320,Rangan,6.0
2557,216539,Ruuz,3.0
2558,467938,Ruuz,7.0
2559,467938,ausher8,5.0
2560,467938,Bertaut,8.0
2561,467938,ceefoo,2.0
2562,10330,Kamurai,7.0
2563,10330,r96sk,8.0
2564,500840,msbreviews,7.0
2565,500840,msbreviews,7.0
2566,500840,r96sk,7.0
2567,77987,Dark Jedi,5.0
2568,77987,RustyBoi,8.0
2569,77987,r96sk,7.0
2570,375262,Ruuz,6.0
2571,375262,msbreviews,8.0
2572,375262,furious_iz,10.0
2573,375262,Bertaut,7.0
2574,375262,John Chard,7.0
2575,428399,Geronimo1967,7.0
2576,520172,Kamurai,8.0
2577,520172,narrator56,7.0
2578,619264,fLeno,3.0
2579,619264,Shumafuk,8.0
2580,619264,msbreviews,7.0
2581,619264,Kamurai,9.0
2582,619264,arshiaborjali,
2583,619264,AstroNoud,7.0
2584,653598,Enricc1,7.0
2585,653598,maketheSWITCH,6.0
2586,23446,yahyaharyantoo,4.0
2587,14,tmdb70752507,10.0
2588,567,CharlesTheBold,
2589,567,John Chard,10.0
2590,567,JPV852,9.0
2591,567,Geronimo1967,8.0
2592,353081,topkek327,10.0
2593,353081,DanDare,6.0
2594,353081,logan1201,10.0
2595,353081,Dark Jedi,7.0
2596,353081,15bq1a05k9,10.0
2597,353081,Ruuz,5.0
2598,353081,Geronimo1967,7.0
2599,24418,talisencrw,5.0
2600,24418,Dark Jedi,7.0
2601,24418,Wuchak,7.0
2602,509853,Ditendra,7.0
2603,340442,5rJoud,9.0
2604,341174,Rangan,6.0
2605,20943,Kamurai,6.0
2606,12538,Kamurai,6.0
2607,489430,tmdb17996075,
2608,17015,narrator56,8.0
2609,58233,poisoned,2.0
2610,58233,Ruuz,3.0
2611,11546,Potential Kermode,1.0
2612,787310,JPV852,3.0
2613,16084,Kamurai,5.0
2614,16084,r96sk,9.0
2615,228970,Rangan,7.5
2616,57212,tanty,5.0
2617,57212,Ruuz,4.0
2618,27022,Dark Jedi,9.0
2619,27022,r96sk,7.0
2620,27022,Geronimo1967,5.0
2621,144336,Rangan,6.5
2622,144336,Dark Jedi,7.0
2623,144336,MartinNr5,2.0
2624,11252,repojack,2.0
2625,3989,Ruuz,7.0
2626,10727,talisencrw,6.0
2627,10727,John Chard,7.0
2628,516329,msbreviews,6.0
2629,516329,Geronimo1967,6.0
2630,865,John Chard,7.0
2631,3525,Geronimo1967,7.0
2632,34544,Dark Jedi,6.0
2633,34544,Ruuz,5.0
2634,620725,narrator56,7.0
2635,620725,Kamurai,8.0
2636,228973,Rangan,5.0
2637,228973,Ruuz,5.0
2638,228973,Wuchak,7.0
2639,135397,jonlikesmoviesthatdontsuck,
2640,135397,ganeshmogan16,
2641,135397,redTed,2.5
2642,135397,John Chard,7.0
2643,135397,kendsley2003@yahoo.com,8.5
2644,135397,aptaunk,
2645,135397,mattwilde123,4.0
2646,135397,Bulletproof5FDP,6.0
2647,135397,Ruuz,5.0
2648,135397,msbreviews,7.0
2649,646380,msbreviews,7.0
2650,646380,narrator56,8.0
2651,646380,bastag,9.0
2652,646380,Geronimo1967,7.0
2653,226857,wizzardss,1.0
2654,284536,Ruuz,4.0
2655,284536,Kris_12,
2656,3036,DRDMovieMusings,8.0
2657,3036,Wuchak,7.0
2658,3036,DocTerminus,4.0
2659,242224,John Chard,10.0
2660,242224,Ruuz,6.0
2661,242224,r96sk,7.0
2662,725273,LucaZeta,1.0
2663,920,r96sk,8.0
2664,314405,Rangan,8.0
2665,1847,Wuchak,7.0
2666,1847,JPV852,7.0
2667,3170,Ruuz,4.0
2668,3170,insidemovies84,8.0
2669,3170,Geronimo1967,7.0
2670,395,John Chard,5.0
2671,395,Ruuz,6.0
2672,395,Geronimo1967,5.0
2673,491480,Geronimo1967,7.0
2674,77338,tanty,9.0
2675,10015,Wuchak,6.0
2676,10015,John Chard,7.0
2677,10015,r96sk,7.0
2678,235,Joeisacoolguy,10.0
2679,9059,Ruuz,6.0
2680,663866,larz9,1.0
2681,663866,r96sk,9.0
2682,409502,Rangan,6.0
2683,524251,brightonguy,7.0
2684,524251,SierraKiloBravo,4.0
2685,524251,nairtejas,8.0
2686,26175,John Chard,8.0
2687,50456,travisbell,8.0
2688,50456,John Chard,4.0
2689,50456,rozmiarek,10.0
2690,1678,John Chard,8.0
2691,267193,Rangan,7.0
2692,267193,Ruuz,4.0
2693,267193,furious_iz,4.0
2694,398818,jessetaylor,9.0
2695,398818,tmdb15214618,8.0
2696,629277,r96sk,7.0
2697,332562,cityguide,
2698,332562,vanessamay,
2699,332562,Ruuz,4.0
2700,332562,Ruuz,4.0
2701,332562,Bertaut,7.0
2702,27725,John Chard,9.0
2703,363676,lapakqq,
2704,363676,Frank Ochieng,
2705,363676,Rangan,8.0
2706,363676,r96sk,9.0
2707,445954,Ruuz,4.0
2708,567733,JPV852,5.0
2709,11527,Wuchak,6.0
2710,16869,Wuchak,8.0
2711,16869,JPV852,9.0
2712,16869,AstroNoud,8.0
2713,760336,M_i_c_h_a_e_l,8.0
2714,760336,bastag,8.0
2715,606856,r96sk,10.0
2716,15573,John Chard,8.0
2717,9472,Kamurai,8.0
2718,468224,maketheSWITCH,4.0
2719,468224,Ruuz,4.0
2720,80389,Dark Jedi,8.0
2721,826749,JPV852,3.0
2722,2080,tanty,3.0
2723,2080,tmdb44006625,3.0
2724,2080,r96sk,7.0
2725,315465,Rangan,8.0
2726,158852,Dark Jedi,7.0
2727,158852,r96sk,7.0
2728,293,Wuchak,8.0
2729,38575,tanty,5.0
2730,38575,ohlalipop,10.0
2731,38575,vasago,2.0
2732,9475,narrator56,6.0
2733,517814,Bertaut,8.0
2734,9312,RyuKang95,10.0
2735,9312,Geronimo1967,5.0
2736,520900,msbreviews,8.0
2737,520900,maketheSWITCH,8.0
2738,520900,Geronimo1967,5.0
2739,209112,rahul.gupta,
2740,209112,Frank Ochieng,
2741,209112,shekzilla,
2742,209112,Rangan,8.0
2743,209112,hweird1,
2744,209112,Dark Jedi,2.0
2745,209112,TheTenth,
2746,209112,Peter89Spencer,10.0
2747,308266,Rangan,8.0
2748,359228,Ruuz,3.0
2749,774825,ChrisSawin,2.0
2750,394117,jessetaylor,9.0
2751,394117,Simon Foster,
2752,394117,Ruuz,5.0
2753,13975,tanty,5.0
2754,13975,brekkil,7.5
2755,409,Geronimo1967,7.0
2756,329981,Dan_Tebasco,6.0
2757,329981,Rangan,4.0
2758,437109,40w2000,1.0
2759,11422,John Chard,6.5
2760,489929,Simon Foster,
2761,489929,Kamurai,7.0
2762,11780,John Chard,8.0
2763,11780,Wuchak,7.0
2764,522518,maketheSWITCH,6.0
2765,185,talisencrw,10.0
2766,185,JPV852,7.0
2767,131631,anthonypagan1975,10.0
2768,131631,tanty,4.0
2769,131631,Geronimo1967,6.0
2770,559,tmdb44006625,3.0
2771,559,ShawnSmith,
2772,559,LoganWright1,
2773,559,BradleyStewart,
2774,559,JaneHall,
2775,559,JessieCollins,
2776,559,1JohnSmith1,
2777,559,1RobertJohnson1,
2778,559,MichaelWilliams,
2779,559,WilliamJones,
2780,559,DavidBrown1,
2781,559,JosephWilson,
2782,559,richardmiller,
2783,559,ThomasMoore,
2784,559,JeffreyYoung,
2785,559,JacobKing1,
2786,559,NicholasLopez,
2787,559,StephenScott,
2788,559,LarryAdams,
2789,559,JustinCampbell,
2790,559,CharlesTaylor,
2791,559,ChristopherAndersen,
2792,559,DanielThomas,
2793,559,MatthewJackson,
2794,559,AnthonyWhite,
2795,559,DonaldHarris,
2796,559,DonaldHarris,
2797,559,BrandonEvans,
2798,559,BenjaminCollins,
2799,559,SamuelSanchez,
2800,559,RaymondMorris,
2801,559,MarkMartin,
2802,559,PaulThompson,
2803,559,neyvrs,10.0
2804,426543,bigchrisdye,6.0
2805,426543,r96sk,6.0
2806,9920,Kamurai,7.0
2807,423204,JPV852,6.0
2808,423204,YassinRaouf,10.0
2809,423204,Ruuz,5.0
2810,621151,yahyaharyantoo,2.0
2811,390497,Rangan,8.0
2812,35056,ohlalipop,
2813,35056,r96sk,7.0
2814,2288,tmdb39513728,
2815,396422,Ruuz,5.0
2816,396422,John Chard,6.0
2817,396422,Rangan,5.0
2818,245842,msbreviews,2.0
2819,245842,msbreviews,2.0
2820,8845,Ruuz,7.0
2821,9264,Wuchak,7.0
2822,793,John Chard,8.0
2823,444149,dalboz,3.0
2824,5689,enjoy_jer,5.0
2825,24740,John Chard,4.0
2826,24740,JPV852,7.0
2827,445040,Bertaut,6.0
2828,857,Wuchak,6.0
2829,857,CheauxFoure,10.0
2830,857,lildrosso,
2831,857,BertenErnie,
2832,533444,itsalwayssunnyinchicago,10.0
2833,533444,MatthewL.Brady,8.0
2834,533444,Bertaut,8.0
2835,533444,maketheSWITCH,3.0
2836,785663,narrator56,10.0
2837,184346,Rangan,7.0
2838,4922,talisencrw,9.0
2839,4922,Unknownian,9.0
2840,257445,Frank Ochieng,
2841,257445,Rangan,6.0
2842,257445,John Chard,7.0
2843,257445,Ruuz,4.0
2844,257445,Ruuz,4.0
2845,2018,Kamurai,4.0
2846,106747,Dark Jedi,6.0
2847,54138,tanty,3.0
2848,54138,Ruuz,6.0
2849,711963,screenzealots,6.0
2850,560144,Kamurai,4.0
2851,560144,Dark Jedi,7.0
2852,13090,DoryDarko,10.0
2853,13448,John Chard,7.0
2854,10537,talisencrw,9.0
2855,10537,Wuchak,5.0
2856,10537,Bazzjazz,8.0
2857,1049,John Chard,8.0
2858,241259,Rangan,6.0
2859,241259,r96sk,7.0
2860,227,Wuchak,7.0
2861,524,Kris_12,
2862,82505,John Chard,5.0
2863,82505,Wuchak,7.0
2864,9051,tanty,6.0
2865,9051,katch22,7.0
2866,9051,katch22,7.0
2867,321258,Frank Ochieng,
2868,321258,Rangan,6.0
2869,321258,hweird1,
2870,321258,Ruuz,5.0
2871,321258,skyezero,2.0
2872,25793,ViciousSnowflake,7.0
2873,13154,John Chard,5.0
2874,537739,Ruuz,4.0
2875,515195,maketheSWITCH,6.0
2876,515195,narrator56,10.0
2877,273477,Frank Ochieng,
2878,273477,Rangan,7.0
2879,273477,mattwilde123,5.0
2880,273477,Ruuz,3.0
2881,243688,Zevi Wolmark,
2882,243688,Rangan,5.0
2883,243688,talisencrw,7.0
2884,243688,Dark Jedi,4.0
2885,243688,r96sk,5.0
2886,376867,Rangan,6.0
2887,1970,themoviediorama,4.0
2888,337339,DanDare,
2889,337339,Ruuz,5.0
2890,337339,Rangan,7.0
2891,337339,Dark Jedi,8.0
2892,9659,John Chard,8.0
2893,9659,talisencrw,9.0
2894,9659,Ruuz,9.0
2895,9659,JPV852,8.0
2896,9659,Geronimo1967,6.0
2897,323676,Frank Ochieng,
2898,323676,Rangan,3.0
2899,127372,TomStensson,
2900,11209,John Chard,5.0
2901,29564,Ruuz,5.0
2902,298382,Rangan,8.0
2903,298382,r96sk,10.0
2904,50348,tanty,8.0
2905,369557,Rangan,9.0
2906,369557,Ruuz,8.0
2907,10020,Geronimo1967,8.0
2908,9003,JPV852,8.0
2909,3604,tmdb27219454,8.0
2910,3604,JPV852,7.0
2911,3604,Geronimo1967,7.0
2912,122,NeoBrowser,10.0
2913,122,Wuchak,5.0
2914,122,JPV852,10.0
2915,122,r96sk,10.0
2916,122,pokycoder,
2917,9361,John Chard,9.0
2918,1443,PimplyChicken,7.0
2919,1443,Wuchak,8.0
2920,282631,Rangan,8.0
2921,431530,drtvnut89,8.0
2922,431530,Ruuz,4.0
2923,431530,narrator56,6.0
2924,431530,r96sk,6.0
2925,261392,teix,0.5
2926,261392,Rangan,6.0
2927,447332,Devin Squire,8.0
2928,447332,fLeno,8.0
2929,447332,Ruuz,6.0
2930,447332,LadyGreenEyes,10.0
2931,447332,Trazbor O'Gukguk,1.0
2932,447332,Wuchak,5.0
2933,447332,msbreviews,8.0
2934,447332,5rJoud,4.0
2935,578701,JPV852,6.0
2936,578701,bastag,6.0
2937,578701,Radio1'sMr.Movie!-MadAmi🌠,6.0
2938,578701,msbreviews,5.0
2939,249070,Rangan,6.0
2940,249070,Dark Jedi,8.0
2941,249070,snunes97,2.0
2942,364116,Rangan,6.0
2943,364116,John Chard,6.0
2944,410554,Ruuz,3.0
2945,410554,r96sk,7.0
2946,11967,John Chard,8.0
2947,122917,tanty,5.0
2948,122917,Dark Jedi,9.0
2949,122917,Ruuz,5.0
2950,122917,r96sk,7.0
2951,15159,FilipeManuelNeto,4.0
2952,49524,Dark Jedi,6.0
2953,9611,Wuchak,5.0
2954,10225,John Chard,6.0
2955,10225,Ruuz,5.0
2956,10225,Wuchak,7.0
2957,10225,JPV852,6.0
2958,449503,Ruuz,3.0
2959,456750,Ruuz,3.0
2960,521935,tivep,5.0
2961,521935,themoviediorama,6.0
2962,521935,Ruuz,6.0
2963,466485,Simon Foster,
2964,568160,sykobanana,9.0
2965,273248,bretthardin,8.0
2966,273248,tanty,6.0
2967,273248,Rangan,8.0
2968,273248,John Chard,9.0
2969,273248,DanDare,7.0
2970,273248,Wuchak,7.0
2971,273248,nutshell,6.0
2972,324786,starks94,7.0
2973,324786,dragon_boi,10.0
2974,324786,Rangan,8.0
2975,324786,John Chard,8.0
2976,324786,Wuchak,6.0
2977,11104,eliasmata,10.0
2978,21956,Aegelis,6.0
2979,76640,EvilAlchemist,9.0
2980,76640,Dark Jedi,7.0
2981,76640,Peter89Spencer,8.0
2982,76640,jw,6.0
2983,413518,maketheSWITCH,10.0
2984,180,John Chard,9.0
2985,180,Ruuz,6.0
2986,10758,Kamurai,5.0
2987,508442,msbreviews,9.0
2988,508442,PRAGMA,10.0
2989,508442,maketheSWITCH,9.0
2990,508442,RSOliveira,
2991,508442,Kamurai,7.0
2992,508442,r96sk,7.0
2993,508442,Fox.red,9.0
2994,55721,tanty,5.0
2995,418437,LeonDeon,3.0
2996,418437,Ruuz,4.0
2997,418437,Rangan,4.0
2998,401561,Ruuz,5.0
2999,401561,40w2000,5.0
3000,401561,larz9,1.0
3001,1891,IanBeale,4.0
3002,1891,mindfroth,10.0
3003,1891,John Chard,10.0
3004,1891,Wuchak,7.0
3005,1891,r96sk,9.0
3006,539892,maketheSWITCH,6.0
3007,539892,Ruuz,6.0
3008,77,John Chard,9.0
3009,77,talisencrw,10.0
3010,77,mattwilde123,10.0
3011,77,AstroNoud,8.0
3012,618355,Ruuz,5.0
3013,618355,JPV852,6.0
3014,76170,zerolimit,3.5
3015,76170,loraco,7.0
3016,76170,tanty,5.0
3017,76170,Dark Jedi,7.0
3018,76170,StevenGarcia,
3019,76170,AndrewMartinez,
3020,76170,KennethRobinson,
3021,76170,GeorgeClark,
3022,76170,KevinRodriguez1,
3023,76170,BrianLewis,
3024,76170,EdwardLee,
3025,76170,RonaldWalker,
3026,76170,TimothyHall,
3027,76170,JasonAllen1,
3028,76170,RyanHernandez,
3029,76170,GaryWright,
3030,76170,EricHill,
3031,76170,JonathanGreen,
3032,622855,r96sk,9.0
3033,682,tmdb18359958,9.0
3034,682,Wuchak,7.0
3035,682,John Chard,7.0
3036,682,Geronimo1967,7.0
3037,13190,themoviediorama,3.0
3038,383785,Rangan,2.0
3039,10637,John Chard,8.5
3040,10637,WongKentir,
3041,40156,dePeatrick,
3042,2114,furious_iz,5.0
3043,376660,Ruuz,7.0
3044,376660,Rangan,9.0
3045,13027,John Chard,8.0
3046,13027,Ruuz,4.0
3047,13027,Kamurai,8.0
3048,283995,steveinadelaide l,7.0
3049,283995,Ruuz,8.0
3050,283995,DonnyPie,8.0
3051,283995,Vishnu_Dileep,10.0
3052,283995,Rangan,8.0
3053,283995,tmdb44006625,3.0
3054,283995,StevenGarcia,
3055,283995,AndrewMartinez,
3056,283995,KennethRobinson,
3057,283995,GeorgeClark,
3058,283995,KevinRodriguez1,
3059,283995,BrianLewis,
3060,283995,EdwardLee,
3061,283995,RonaldWalker,
3062,283995,TimothyHall,
3063,283995,JasonAllen1,
3064,283995,RyanHernandez,
3065,283995,GaryWright,
3066,283995,EricHill,
3067,283995,JonathanGreen,
3068,283995,r96sk,8.0
3069,730047,r96sk,9.0
3070,517116,repojack,7.0
3071,103,IanBeale,10.0
3072,103,wogsurfer,10.0
3073,514921,maketheSWITCH,8.0
3074,514921,themoviediorama,7.0
3075,10191,ohlalipop,
3076,10191,trineo03,
3077,10191,tmdb44006625,9.0
3078,10191,primeos,10.0
3079,15121,John Chard,9.0
3080,15121,r96sk,9.0
