632632,기븐 극장판,"['애니메이션', '드라마', '음악', '로맨스']"
10040,미스 에이전트 2 : 라스베가스 잠입사건,"['액션', '코미디']"
62214,프랑켄위니,"['애니메이션', '코미디', '가족']"
624963,베이비시터를 위한 몬스터 사냥 가이드,"['가족', '판타지', '모험', '코미디']"
830,금지된 행성,['SF']
426814,더 도메스틱스,"['스릴러', '공포']"
9426,플라이,"['공포', 'SF']"
24740,심령의 공포,"['공포', '미스터리', '스릴러']"
515789,슈퍼펫,"['애니메이션', '코미디', '가족']"
11969,툼스톤,"['서부', '액션']"
265271,Die neuen Abenteuer des Sanitätsgefreiten Neumann,['코미디']
10489,쿠조,"['공포', '스릴러']"
76025,셰임,['드라마']
834027,발,['다큐멘터리']
349158,마이 리틀 포니: 이퀘스트리아 걸스 - 프렌드쉽 게임,"['애니메이션', '음악', '가족']"
10536,이탈리안 잡,"['액션', '범죄', '코미디', '스릴러']"
10065,아미티빌 호러,['공포']
24021,이클립스,"['모험', '판타지', '드라마', '로맨스']"
320,인썸니아,"['범죄', '미스터리', '스릴러']"
300681,레플리카,"['SF', '스릴러', '드라마']"
573106,제3의 눈 2,"['공포', '미스터리', '스릴러']"
539140,센코롤 커넥트,"['애니메이션', 'SF']"
447743,이누야시키: 히어로 VS 빌런,"['액션', '모험', 'SF', '판타지']"
20856,다락방의 외계인,"['모험', '코미디', '가족', '판타지', 'SF']"
460019,트루스 오어 데어,"['스릴러', '공포']"
397852,렌델: 어둠의 기사,"['판타지', '액션', '범죄']"
1267,로빈슨 가족,"['애니메이션', '코미디', '가족']"
787699,웡카,"['코미디', '판타지', '가족']"
825808,씨 포 미,"['스릴러', '드라마', '범죄', '미스터리', '공포']"
601,E. T.,"['SF', '모험', '가족', '판타지']"
160642,도라에몽: 진구와 기적의 섬 애니멀 어드벤처,"['가족', '애니메이션', '모험']"
7299,이퀼리브리엄,"['액션', 'SF', '스릴러']"
288,하이 눈,"['서부', '스릴러']"
454294,왕이 될 아이,"['액션', '모험', '판타지', '가족']"
20421,Rock-A-Doodle,"['코미디', '가족', '애니메이션', '판타지', '음악']"
457136,"메리, 퀸 오브 스코틀랜드","['드라마', '역사']"
66105,세인트 세이야 - 진홍의 소년전설,"['액션', '애니메이션', '판타지']"
287663,Star Wars Rebels: Spark of Rebellion,"['모험', '애니메이션', '액션', 'SF', 'TV영화', '가족']"
872,사랑은 비를 타고,"['코미디', '음악', '로맨스']"
10897,꾸러기 클럽,"['로맨스', '코미디', '가족']"
9356,마이키 이야기 2,"['로맨스', '코미디']"
8469,애니멀 하우스의 악동들,['코미디']
391881,El futuro ya no es lo que era,['코미디']
424649,Model for Murder: The Centerfold Killer,"['공포', '스릴러', '미스터리']"
970308,또다시 망할 놈의 사랑,"['코미디', '로맨스']"
118340,가디언즈 오브 갤럭시,"['액션', 'SF', '모험']"
81005,잭 더 자이언트 킬러,"['판타지', '액션', '모험', '가족']"
53985,Mutant Pumpkins from Outer Space,"['TV영화', '애니메이션', '가족', '코미디']"
470954,검은 충격 여자스나이퍼 하타노 유이,[]
22949,올드 독스,"['코미디', '가족']"
11531,북 오브 섀도우,"['미스터리', '스릴러', '공포']"
916,블리트,"['액션', '범죄', '드라마', '스릴러']"
557972,PMC: 더 벙커,['액션']
699249,ナルト サ・クロスローズ,"['애니메이션', '액션']"
269173,아노말리: 타임게이트,"['스릴러', '액션', 'SF']"
38303,유 어게인,"['코미디', '로맨스']"
9793,힐즈 아이즈 2,"['공포', '스릴러']"
8078,에이리언 4,"['SF', '공포', '액션']"
265712,도라에몽: 스탠바이미,"['애니메이션', '가족', 'SF', '판타지']"
163,오션스 트웰브,"['스릴러', '범죄']"
664493,「妻たちの午後は」より　官能の檻,[]
416234,윈체스터,"['공포', '스릴러']"
317930,Compadres,"['액션', '코미디']"
632727,텍사스 전기톱 학살 2022,"['공포', '스릴러']"
42903,Category 7: The End of the World,"['액션', '스릴러', '공포']"
10135,로드 하우스,"['액션', '스릴러']"
745608,Irréductible,['코미디']
507569,극장판 일곱 개의 대죄: 천공의 포로,"['액션', '모험', '판타지', '애니메이션']"
25132,쇼츠,"['가족', '판타지', '코미디']"
9101,잠망경을 올려라,['코미디']
597433,베킷,"['범죄', '미스터리', '스릴러']"
466361,킹 다닐로,"['액션', '모험']"
435366,조작된 도시,"['액션', '스릴러', '범죄']"
768744,나의 히어로 아카데미아 더 무비: 월드 히어로즈 미션,"['애니메이션', '액션', '판타지', '모험']"
15080,추억은 방울방울,"['애니메이션', '드라마', '로맨스']"
506600,데들리 스틸,"['스릴러', '공포']"
524,카지노,"['범죄', '드라마']"
14317,The Wild Thornberrys Movie,"['애니메이션', '모험', '가족']"
768447,마더 앤 머더,"['스릴러', '공포']"
485811,런던워Z: 레드콘,"['액션', '공포', 'SF']"
942,리썰 웨폰 2,"['액션', '모험', '코미디', '범죄', '스릴러']"
476299,베스와 베라,"['공포', '미스터리', '스릴러']"
13455,푸시,"['SF', '액션']"
303857,드래곤볼 Z - 부활의 'F',"['액션', '애니메이션', 'SF']"
366654,조선마술사,"['드라마', '로맨스', '판타지']"
68895,특명 어벤저 4 - 왕중왕,['액션']
9994,위대한 명탐정 바실,"['애니메이션', '가족', '모험', '미스터리']"
337674,엘르,"['드라마', '스릴러']"
8697,성룡의 C.I.A,"['모험', '액션', '코미디', '스릴러']"
752721,디 아더 사이드,"['공포', '미스터리', '스릴러']"
293082,"10,000 Days",['SF']
440355,L'Echange des princesses,"['역사', '드라마']"
308638,배드 브로맨스,"['드라마', '코미디']"
11036,노트북,"['로맨스', '드라마']"
694254,로베르토 바조: 말총머리의 판타지스타,['드라마']
616651,스틸워터,"['드라마', '범죄', '스릴러']"
5460,사랑보다 아름다운 유혹 3,['드라마']
17277,로마 제국의 멸망,"['드라마', '역사', '전쟁']"
730028,세상에서 가장 아름다운 소년,['다큐멘터리']
11317,마이 걸 2,"['코미디', '가족']"
21481,코벤트리의 전설,"['코미디', '드라마', '가족', '판타지', 'TV영화']"
676841,Infelices para Siempre,[]
429467,더 로저스,"['드라마', '공포', '로맨스', '스릴러']"
274,양들의 침묵,"['범죄', '드라마', '스릴러']"
712152,빅 히트,"['코미디', '드라마']"
30675,플래닛 헐크,"['SF', '애니메이션', '액션']"
337404,크루엘라,"['코미디', '범죄', '모험']"
370172,007 노 타임 투 다이,"['모험', '액션', '스릴러']"
532814,나쁜 종자,"['공포', '드라마', '스릴러']"
975714,컬리전,"['스릴러', '범죄', '드라마']"
818397,메모리,"['액션', '스릴러', '범죄']"
375846,Bad Sister,"['스릴러', 'TV영화']"
913,토마스 크라운 어페어,"['드라마', '범죄', '로맨스']"
28032,썸벨리나,"['애니메이션', '드라마', '가족', '판타지']"
329540,마린 4,['액션']
30061,저스티스 리그: 크라이시스 온 투 어스,"['액션', '모험', '애니메이션', 'SF']"
635199,하울링 빌리지,"['공포', '미스터리', '스릴러']"
307,무방비 도시,"['드라마', '역사']"
846167,W 살인사건,"['범죄', '코미디', 'SF']"
2064,당신이 잠든 사이에,"['로맨스', '코미디']"
974961,Murder at Yellowstone City,"['서부', '미스터리']"
537534,Blacked Raw V8,[]
354912,코코,"['가족', '애니메이션', '판타지', '음악', '코미디', '모험']"
119259,El refugio del mal,"['드라마', '스릴러']"
10020,미녀와 야수,"['로맨스', '가족', '애니메이션', '판타지']"
67900,Scooby-Doo! Legend of the Phantosaur,"['가족', '미스터리', '애니메이션', '코미디']"
852663,LEGO Monkie Kid: A Hero Is Born,"['애니메이션', 'TV영화', '액션', '코미디', '판타지']"
262839,Wolf Lake,"['스릴러', '공포']"
225145,독수리 오형제,"['액션', '모험', 'SF']"
695,숏컷,"['코미디', '드라마']"
229405,Panic in the Mailroom,"['애니메이션', '가족', '코미디', 'SF']"
347375,마일 22,"['액션', '스릴러']"
623926,Hasta que la boda nos separe,"['코미디', '로맨스']"
82424,작은 버즈라이트 이어,"['애니메이션', '가족', '코미디']"
13683,타잔과 제인,"['애니메이션', '가족']"
72784,더 로프트 : 비밀의 방,['스릴러']
728144,더 스페셜,"['공포', '코미디']"
13012,펠론,"['액션', '범죄', '드라마', '미스터리']"
14257,딜루젼 오브 그랜져,"['코미디', '역사']"
949983,Island of Desire,"['드라마', '스릴러']"
877436,The Hunt,['공포']
982085,Cristela Alonzo: Middle Classy,['코미디']
41233,스텝 업 3D,"['드라마', '로맨스']"
11674,101 달마시안,"['가족', '코미디']"
691683,열두 명의 웬수들,"['가족', '코미디']"
293644,Don Gato: El Inicio de la Pandilla,"['코미디', '애니메이션', '가족']"
76544,맨 오브 타이치,"['액션', '드라마']"
11008,쫄병 길들이기,"['모험', '코미디', '가족']"
895744,스튜디오 666,"['공포', '코미디', '음악']"
17915,댄스 위드 미,"['드라마', '음악', '로맨스']"
65215,Family Guy Presents: Stewie Griffin: The Untold Story,"['액션', '모험', '애니메이션', '코미디']"
865,런닝 맨,"['액션', 'SF', '스릴러']"
285733,바비와 비밀의 문,"['애니메이션', '가족']"
215,쏘우 2,['공포']
369552,작적: 사라진 왕조의 비밀,"['애니메이션', '판타지', '드라마', 'SF']"
917719,Hope,['드라마']
98566,닌자터틀,"['SF', '액션', '모험', '코미디']"
753926,Toys of Terror,['공포']
324552,존 윅: 리로드,"['스릴러', '액션', '범죄']"
615904,메리 미,"['로맨스', '코미디', '음악']"
9385,Les 12 travaux d'Astérix,"['가족', '애니메이션', '코미디', '모험']"
529106,메이저 그롬: 플레이그 닥터,"['액션', '모험']"
396493,소름 2,"['공포', '스릴러']"
623135,싱크홀,"['코미디', '드라마']"
423612,작가 미상,"['드라마', '스릴러', '로맨스']"
801335,Girl in the Basement,"['범죄', '스릴러']"
14903,곰돌이 푸: 크리스토퍼 로빈을 찾아서,"['애니메이션', '가족', '모험']"
157433,공포의 묘지,"['공포', '스릴러']"
80797,Winx Club - Il segreto del regno perduto,"['판타지', '애니메이션', '가족']"
539549,테이크 유어 데드,"['공포', '범죄', '드라마']"
2671,링,"['공포', '스릴러']"
1832,도그마,"['판타지', '코미디', '모험']"
292177,마이 리틀 포니: 이퀘스트리아 걸스 - 레인보우 락,"['가족', '애니메이션', '음악']"
60062,쥬디 무디의 썸머 어드벤쳐,"['코미디', '가족']"
699570,Boruto: Jump Festa Special,['애니메이션']
10555,샤크,"['애니메이션', '액션', '코미디', '가족']"
11442,할로윈: 레저렉션,"['공포', '스릴러']"
638134,애완연맹,"['애니메이션', '가족', '모험', '코미디']"
767,해리 포터와 혼혈 왕자,"['모험', '판타지']"
36728,나루토 질풍전 극장판 3기 - 불의 의지를 잇는 자,"['액션', '모험', '코미디', '드라마', '판타지', '애니메이션']"
834742,First Love,"['로맨스', '드라마']"
29427,크레이지,"['미스터리', '공포', '액션']"
455411,톰과 제리: 윌리 웡카와 초콜릿 공장,"['가족', '애니메이션', '모험', '코미디']"
965143,사이버 지옥: n번방을 무너뜨려라,['다큐멘터리']
21159,지상 최후의 남자,"['공포', 'SF']"
483104,로열 크리스마스,"['로맨스', 'TV영화']"
10473,드래곤하트 2,"['판타지', '모험']"
4824,자칼,"['액션', '스릴러', '모험', '범죄']"
611914,더 커리어,"['범죄', '액션', '드라마', '스릴러']"
644682,슬리핑 위드 마이 스튜던트,"['스릴러', 'TV영화']"
9806,인크레더블,"['액션', '모험', '애니메이션', '가족']"
448432,컨벤트,"['역사', '공포']"
839737,Spriggan,"['판타지', '액션', '모험']"
850018,윈드폴,"['범죄', '스릴러']"
498475,The Sadness,['공포']
962920,더 포토그래퍼: 호세 루이스 카베사스 살인사건,['다큐멘터리']
383121,유치원에 간 사나이 2,"['코미디', '액션']"
240483,로봇 오버로드,"['SF', '모험', '액션']"
917269,The Witcher Season One Recap: From the Beginning,[]
43209,옹박: 마지막 미션,"['액션', '모험', '역사']"
788210,V.C. Andrews' Pearl in the Mist,"['TV영화', '드라마']"
960713,Franco Escamilla: Payaso,['코미디']
241239,모스트 바이어런트,"['범죄', '드라마', '스릴러']"
11863,제이드,"['스릴러', '미스터리']"
18329,해피 투게더,"['드라마', '로맨스']"
39691,캣츠 앤 독스 2,"['코미디', '가족', '액션', '판타지', '모험', '미스터리']"
127380,도리를 찾아서,"['모험', '애니메이션', '코미디', '가족']"
118406,나루토 질풍전 극장판 6기 - 로드 투 닌자,"['애니메이션', '판타지', '액션']"
9056,폴리스 스토리,"['액션', '범죄', '스릴러']"
664416,비스티 보이즈 스토리,"['음악', '다큐멘터리']"
760868,블랙 크랩,"['액션', '스릴러']"
39972,Katsuni: Video Nasty,[]
9293,존 터커를 죽여라,"['코미디', '로맨스']"
298382,드레스메이커,"['드라마', '코미디', '서부']"
238713,스파이,"['액션', '코미디', '범죄']"
9711,스피시즈 3,"['SF', '액션', '공포']"
13009,좀비 스트리퍼스,"['코미디', '공포']"
327331,더 더트,"['드라마', '음악', '역사']"
853,에너미 앳 더 게이트,"['드라마', '전쟁', '역사']"
462919,시에라 연애 대작전,"['코미디', '드라마', '로맨스']"
399035,커뮤터,"['액션', '스릴러', '미스터리']"
58244,업사이드 다운,"['로맨스', 'SF', '드라마', '판타지']"
446893,트롤: 월드 투어,"['가족', '애니메이션', '코미디', '판타지', '모험', '음악']"
395000,젊은 엄마 4,['로맨스']
23452,극장판 천원돌파 그렌라간: 나암편,"['액션', 'SF', '애니메이션', '모험']"
595280,피버 드림,"['스릴러', '드라마', '미스터리']"
571650,파라다이스 비치,['액션']
611014,맥스 앤 폭스터,"['모험', '판타지', '가족']"
100,록 스탁 앤 투 스모킹 배럴즈,"['코미디', '범죄']"
381325,엑소시즘 오브 애나 에클런드,"['스릴러', '공포']"
622977,라스트 베르메르,['드라마']
806704,Untitled The Batman Sequel,"['범죄', '드라마', '액션']"
10543,페이탈 피어,['스릴러']
179826,오드 토머스,"['미스터리', '스릴러']"
653247,슈퍼스타 뚜루,"['가족', '애니메이션', '음악', '모험']"
10808,닥터 두리틀 2,"['코미디', '가족', '로맨스', '판타지']"
441130,울프워커스,"['애니메이션', '가족', '모험', '판타지']"
274862,레고 닌자고 무비,"['가족', '애니메이션', '액션', '모험', '코미디']"
91417,드래곤 길들이기: 나이트 퓨리의 선물,"['애니메이션', '코미디', '모험', '가족']"
81684,The Gruffalo's Child,"['모험', '애니메이션', '가족', '판타지']"
483983,벌룬,"['드라마', '역사', '스릴러']"
518764,동물세계,"['드라마', '액션', '모험', '스릴러', '미스터리', '판타지']"
645856,7번째 날,['공포']
726282,Ranah 3 Warna,['드라마']
504631,메메이드 다운,"['공포', '판타지', '미스터리', '스릴러']"
94365,인간 지네 3,['공포']
214758,"이지 섹스, 새드 무비스",['코미디']
83686,더 스토리: 세상에 숨겨진 사랑,"['드라마', '스릴러']"
13376,아담 샌들러의 8 크레이지 나이트,"['애니메이션', '코미디', '음악']"
501170,닥터 슬립,"['공포', '스릴러']"
8452,6번째 날,"['SF', '미스터리', '액션']"
882102,나이자 크리스마스,"['코미디', '로맨스']"
968174,This Isn't Sex Tape XXX: It's A Spoof!,[]
9044,트리스탄과 이졸데,"['드라마', '로맨스', '모험', '액션']"
201085,크림슨 피크,"['공포', '스릴러', '로맨스', '미스터리']"
521935,캠 걸스,"['미스터리', '스릴러', '공포']"
2609,자동차 대소동,['코미디']
623491,사탄의 베이비시터: 킬러 퀸,"['코미디', '공포']"
309886,블러드 파더,"['액션', '스릴러', '드라마']"
489,굿 윌 헌팅,['드라마']
623081,அசுரன்,"['공포', '판타지', '스릴러']"
644092,알로하! 오하나를 찾아서,"['액션', '모험', '코미디', '가족']"
742396,카케구루이 절체절명 러시안 룰렛,"['미스터리', '스릴러', '드라마']"
520901,둠: 파멸의 게이트,"['액션', 'SF', '공포', '미스터리']"
1911,13번째 전사,"['모험', '역사', '액션']"
290859,터미네이터: 다크 페이트,"['SF', '액션', '모험']"
454699,몬스터 패밀리,"['애니메이션', '가족', '판타지', '코미디']"
38575,베스트 키드,"['액션', '모험', '드라마', '가족']"
295011,페이션트 제로,"['공포', '스릴러', '액션', '드라마']"
11148,XXY,['드라마']
513045,스투버,"['액션', '코미디']"
21525,투팍 : 부활,"['음악', '다큐멘터리']"
9479,팀버튼의 크리스마스 악몽,"['판타지', '애니메이션', '가족']"
99,내 어머니의 모든 것,"['코미디', '드라마']"
27576,솔트,"['액션', '미스터리', '스릴러']"
289720,아웃캐스트 : 절명도망,['액션']
1879,초대받지 않은 손님,['드라마']
75280,Josefine Mutzenbacher – Wie sie wirklich war,"['코미디', '로맨스']"
26428,아고라,"['모험', '드라마', '역사']"
1541,델마와 루이스,"['드라마', '스릴러', '범죄', '모험']"
654,워터프론트,"['범죄', '드라마']"
131726,ThunderCats Ho! – The Movie,"['애니메이션', '판타지', '모험', '액션']"
831728,Willkommen in Siegheilkirchen,['애니메이션']
290999,웜우드 : 분노의 좀비 도로,"['공포', '액션', '코미디']"
11866,피닉스,"['액션', '모험', '드라마', '스릴러']"
79113,어 프린세스 포 크리스마스,"['코미디', '가족', 'TV영화', '로맨스']"
353074,Run the Tide,['드라마']
455551,더 리콜,"['SF', '공포']"
44321,아워 레이디 오브 디 어쌔신스,"['범죄', '드라마', '로맨스']"
9075,블랙북,"['드라마', '스릴러', '전쟁']"
369523,이야기,"['드라마', 'TV영화']"
620249,나소흑전기: 첫만남편,"['애니메이션', '판타지', '액션']"
63193,Front of the Class,"['드라마', 'TV영화']"
329981,이스케이프 런,"['드라마', '스릴러']"
461053,특수기동대 3: 언더 시즈,"['액션', '범죄', '스릴러']"
283727,아오하라이드,"['로맨스', '드라마']"
370097,Stormageddon,"['액션', '드라마', '스릴러', 'SF']"
573699,백사 : 인연의 시작,"['로맨스', '애니메이션', '판타지']"
807,세븐,"['범죄', '미스터리', '스릴러']"
12137,Vorstadtkrokodile,"['모험', '가족']"
207192,El día de los Albañiles III,['코미디']
34433,드래곤볼 Z: 불타올라라!! 열전 열전 초격전! (구극장판 8기),"['애니메이션', 'SF', '액션']"
954748,Llenos de gracia,['코미디']
27205,인셉션,"['액션', 'SF', '모험']"
125509,데드 캠프 5,"['공포', '스릴러']"
4476,가을의 전설,"['모험', '드라마', '로맨스', '전쟁', '서부']"
185,시계태엽 오렌지,"['SF', '드라마']"
4523,마법에 걸린 사랑,"['코미디', '가족', '판타지', '로맨스']"
82525,파괴자들,"['범죄', '드라마', '스릴러']"
329996,덤보,"['가족', '판타지', '모험']"
528222,레고 마블 슈퍼 히어로 블랙 팬서:와칸다,"['애니메이션', '판타지', '가족']"
62459,iCarly: iGo to Japan,"['코미디', '가족']"
375533,늑대소녀와 흑왕자,['로맨스']
75638,레드 라이트,['스릴러']
824,물랑 루즈,"['드라마', '로맨스', '음악']"
426808,A Cinderella Christmas,"['로맨스', '코미디', 'TV영화']"
7347,엘리트 스쿼드,"['드라마', '액션', '범죄']"
749968,The Only One,"['드라마', '로맨스']"
2114,파이널 판타지: 스피릿 위딘,"['모험', '액션', '판타지', 'SF', '스릴러', '로맨스', '애니메이션']"
291860,Kick the Cock,['코미디']
401981,레드 스패로,"['미스터리', '스릴러']"
342927,메가몬스터 샤크,"['SF', '액션', '공포']"
36670,007 네버 세이 네버 어게인,"['모험', '액션', '스릴러']"
15512,몬스터 vs 에이리언,"['애니메이션', '가족', '모험', 'SF']"
977601,Laufen,['드라마']
120467,그랜드 부다페스트 호텔,"['코미디', '드라마']"
11892,머더 바이 넘버,"['범죄', '드라마', '스릴러']"
14447,월레스와 그로밋: 빵과 죽음의 문제,"['애니메이션', '코미디', '가족']"
866462,Megalodon Rising,"['액션', 'SF']"
540871,코만도 레알,"['액션', '범죄', '드라마']"
257344,픽셀,"['액션', '코미디', 'SF']"
9732,라이온 킹 2,"['가족', '모험', '애니메이션']"
37933,게드전기: 어스시의 전설,"['애니메이션', '판타지', '모험']"
411088,인비저블 게스트,"['드라마', '미스터리', '스릴러']"
544345,Just a Gigolo,['코미디']
49026,다크 나이트 라이즈,"['액션', '범죄', '드라마', '스릴러']"
16258,나비효과: 레버레이션,"['SF', '스릴러', '드라마', '범죄']"
817,오스틴 파워,"['모험', '코미디', '범죄', 'SF']"
381749,Porno & Libertà,['다큐멘터리']
283445,살인소설2: 다시 시작된 저주,['공포']
86837,아무르,"['드라마', '로맨스']"
21301,우리동네 이발소에 무슨일이 2,"['코미디', '드라마']"
214761,쎄븐 플로어,"['드라마', '스릴러']"
739990,나이트북: 밤의 이야기꾼,"['판타지', '가족', '공포']"
785527,포에버 리치,"['범죄', '코미디', '드라마']"
25565,Transformers: Beginnings,"['애니메이션', '액션', '스릴러', 'SF']"
74534,베스트 엑조틱 메리골드 호텔,"['드라마', '코미디']"
12207,취권 2,"['액션', '코미디']"
618344,저스티스 리그 다크: 아포콜립스 워,"['애니메이션', '액션', '모험', '판타지', 'SF']"
210577,나를 찾아줘,"['미스터리', '스릴러', '드라마']"
13969,대통령의 딸,"['코미디', '드라마', '가족', '로맨스']"
6499,무적 파워 레인저,"['액션', '모험', '가족', '판타지', 'SF', '스릴러']"
519035,어느 날 인생이 엉켰다,"['코미디', '로맨스']"
9279,솔드 아웃,"['가족', '코미디', '모험']"
13363,맨 프럼 어스,"['SF', '드라마']"
9637,스쿠비 두,"['미스터리', '모험', '코미디']"
11822,네크로맨틱,"['드라마', '공포']"
311056,경계의 저편 : I'LL BE HERE -과거편-,"['애니메이션', '판타지', '액션', '드라마', '코미디']"
698916,"サニー・サイド・バトル!!!, Sanī Saido Batoru!!!","['액션', '애니메이션', '코미디']"
502308,쥬라기 프레데터,"['액션', '모험', '코미디']"
787009,Stay Out of the Attic,['공포']
715658,사이언티스트,['공포']
17314,피스톨 휩트,"['액션', '스릴러', '범죄', '드라마']"
722778,신의 손,['드라마']
672955,사랑하고 있습니까,"['로맨스', '판타지']"
41505,쉘터,"['공포', '미스터리', '스릴러']"
17898,악마의 분신,['공포']
14451,데드 스노우,"['공포', '코미디']"
602734,스파이럴,"['공포', '범죄', '미스터리']"
484247,부탁 하나만 들어줘,"['범죄', '스릴러', '미스터리', '코미디']"
848,용과 마법 구슬,"['판타지', '모험']"
300668,서던 리치: 소멸의 땅,"['SF', '공포']"
138544,파라노말 이니테이션,['공포']
269149,주토피아,"['애니메이션', '모험', '가족', '코미디']"
24742,시크릿 어드마이어러,"['코미디', '로맨스']"
21521,프로젝트 A 2: A계획 속집,"['액션', '코미디']"
978444,Top Gun : les coulisses du grand retour,['다큐멘터리']
56832,간츠,"['공포', '액션', 'SF']"
826953,꿈은 브로드웨이로 간다,"['음악', '가족', '코미디']"
767585,링: 더 라스트 챕터,"['공포', '스릴러']"
10538,패신저 57,"['액션', '모험', '스릴러']"
17189,총몽,"['애니메이션', '액션', 'SF']"
22160,어게인스트,"['액션', '모험', '범죄', '드라마', '로맨스', '스릴러']"
322,미스틱 리버,"['스릴러', '범죄', '드라마', '미스터리']"
16523,괴물들이 사는 나라,"['가족', '판타지', 'SF', '드라마']"
15165,바비의 공주와 거지,"['애니메이션', '가족', '코미디']"
47933,인디펜던스 데이: 리써전스,"['액션', '모험', 'SF']"
408381,모놀리스,"['드라마', '스릴러']"
583368,The Daughter Deal,[]
36593,총알탄 사나이 3,"['코미디', '범죄']"
12903,Scooby-Doo! and the Goblin King,"['애니메이션', '미스터리', '코미디', '가족', '모험', '판타지', '음악']"
452832,세레니티,"['스릴러', '미스터리', '드라마']"
603,매트릭스,"['액션', 'SF']"
623195,폴링 인 러브,"['로맨스', '코미디']"
2335,택시 4,"['액션', '코미디']"
619278,인사이드 맨: 모스트 원티드,"['액션', '스릴러']"
945657,Titanic 666,"['스릴러', '공포']"
978425,Halo 4: Forward Unto Dawn,"['액션', 'SF', '스릴러']"
405871,令嬢肉奴隷,[]
504175,Chucky's Vacation Slides,"['코미디', '공포']"
631843,올드,"['스릴러', '미스터리', '공포']"
42019,Taboo,"['드라마', '로맨스']"
32516,금병매2,"['코미디', '드라마', '로맨스']"
11565,빅 마마 하우스: 근무중 이상무,"['코미디', '범죄']"
950,아이스 에이지 2,"['애니메이션', '가족', '코미디', '모험']"
382748,스타걸,"['코미디', '드라마', '로맨스', '가족']"
38757,라푼젤,"['애니메이션', '가족']"
595813,바브 앤 스타,['코미디']
333669,바스티유 데이,['액션']
698201,도쿄 리벤저스,"['액션', '드라마']"
10073,데이트 영화,"['코미디', '로맨스']"
11846,신부의 아버지,"['코미디', '로맨스']"
339526,The Land Before Time XIV: Journey of the Brave,"['애니메이션', '모험', '가족']"
387592,얼리맨,"['가족', '코미디', '애니메이션', '모험']"
253626,드론전쟁 : 굿 킬,['드라마']
455043,풍운대전,"['액션', '역사']"
403509,보이 미씽,"['미스터리', '스릴러']"
682110,나의 문어 선생님,['다큐멘터리']
122857,유니버셜 솔저 4: 클론의 반란,"['액션', 'SF', '스릴러']"
591629,레이디 드라이버,['드라마']
295830,진격의 거인 파트1,"['공포', '판타지', '액션', 'SF']"
598879,Brazzers House 2,['드라마']
301528,토이 스토리 4,"['가족', '모험', '애니메이션', '코미디', '판타지', '드라마']"
554753,Mirreyes vs Godínez,['코미디']
918,데이트 소동,"['코미디', '로맨스']"
242643,배트맨: 아캄습격,"['스릴러', '애니메이션', '액션', '범죄']"
508,러브 액츄얼리,"['코미디', '로맨스', '드라마']"
415965,Jackie Chan - Invincible Fighter,['다큐멘터리']
492719,고질라: 결전기동증식도시,"['애니메이션', 'SF']"
9320,어벤저,"['스릴러', 'SF']"
500840,이제 그만 끝낼까 해,"['드라마', '미스터리', '스릴러', '판타지']"
319075,커트 코베인: 몽타주 오브 헥,"['다큐멘터리', '음악']"
627463,어시스턴트,['드라마']
581577,페르시안 레슨스,"['전쟁', '드라마']"
278698,Avatar Spirits,['다큐멘터리']
47964,다이 하드: 굿 데이 투 다이,"['액션', '스릴러']"
15196,살인 무도회,"['코미디', '스릴러', '범죄', '미스터리']"
502425,프리즌 이스케이프,"['드라마', '역사', '스릴러']"
3595,랜섬,"['액션', '스릴러']"
25748,일리언 2,['공포']
444713,कमांडो 2,"['액션', '스릴러']"
51497,분노의 질주: 언리미티드,"['액션', '스릴러', '범죄']"
433627,엔테베 작전,"['스릴러', '드라마', '범죄']"
804,로마의 휴일,"['로맨스', '코미디', '드라마']"
6977,노인을 위한 나라는 없다,"['범죄', '드라마', '스릴러']"
641960,포 굿 데이즈,['드라마']
21452,명탐정 코난: 14번째 표적,"['범죄', '스릴러', '애니메이션']"
17581,나루토 질풍전 극장판 2기 - 인연,"['판타지', '애니메이션', '액션']"
244458,더 보이스,"['코미디', '범죄', '공포', '판타지']"
21733,비룡맹장,"['액션', '코미디', '로맨스']"
956496,Doula,['코미디']
366672,블레이드 퍼피 워리어,"['가족', '코미디', '애니메이션', '액션']"
859860,총알을 잡아라,"['서부', '액션']"
619441,아디오스,"['스릴러', '드라마']"
73475,Der Ruf der blonden Göttin,"['범죄', '드라마']"
10028,허니,"['음악', '드라마', '로맨스']"
51858,Entre Adultes,"['코미디', '드라마']"
25741,니코,"['애니메이션', '가족', '모험', '드라마', '판타지']"
146198,트리플 9,"['액션', '스릴러', '미스터리']"
80662,길티 오브 로맨스: 욕정의 미스터리,"['드라마', '스릴러', '공포', '미스터리']"
586954,라테와 마법의 돌,"['애니메이션', '모험', '가족', '코미디']"
601980,그리자이아 팬텀 트리거 01. 소드,"['액션', '애니메이션']"
14405,비버리힐즈 치와와,"['코미디', '가족', '모험', '로맨스']"
374853,예전부터 계속 좋아했어. ~고백실행위원회~,"['애니메이션', '드라마', '로맨스']"
42190,클래식,"['드라마', '로맨스']"
701175,파라메딕 앙헬,['스릴러']
526746,로스트 바이킹: 전쟁의 신의 아들,"['액션', '모험', '역사']"
796428,마드레스,['공포']
369557,싱 스트리트,"['코미디', '로맨스', '드라마', '음악']"
8699,앵커맨,['코미디']
365942,스페이스 비트윈 어스,"['로맨스', '모험', 'SF', '드라마']"
